"","Participant","Age","Gender","Ethnicity","Familiar Yes/No","RFamiliar explain","Trait","Identity","ImageID","Rating","Identity Mean","Variance"
"13528",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME008",4,3.75,0.25
"13529",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME009",4,3.75,0.25
"13530",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME010",6,3.75,2.25
"13531",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME011",6,3.75,2.25
"13532",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME012",2,3.75,1.75
"13533",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME013",3,3.75,0.75
"13534",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME014",6,3.75,2.25
"13535",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME015",3,3.75,0.75
"13536",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME016",3,3.75,0.75
"13537",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME017",3,3.75,0.75
"13538",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME018",5,3.75,1.25
"13539",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME019",2,3.75,1.75
"13540",42,27,"Female","Caucasian","No","NA","Dominance","ME","ME020",3,3.75,0.75
"13541",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF001",5,4.95,0.0499999999999998
"13542",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF002",3,4.95,1.95
"13543",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF003",7,4.95,2.05
"13544",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF004",7,4.95,2.05
"13545",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF005",3,4.95,1.95
"13546",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF006",6,4.95,1.05
"13547",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF007",6,4.95,1.05
"13548",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF008",3,4.95,1.95
"13549",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF009",7,4.95,2.05
"13550",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF010",6,4.95,1.05
"13551",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF011",3,4.95,1.95
"13552",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF012",4,4.95,0.95
"13553",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF013",3,4.95,1.95
"13554",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF014",7,4.95,2.05
"13555",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF015",8,4.95,3.05
"13556",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF016",2,4.95,2.95
"13557",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF017",4,4.95,0.95
"13558",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF018",3,4.95,1.95
"13559",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF019",6,4.95,1.05
"13560",42,27,"Female","Caucasian","No","NA","Dominance","MF","MF020",6,4.95,1.05
"13561",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG001",2,2.65,0.65
"13562",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG002",7,2.65,4.35
"13563",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG003",2,2.65,0.65
"13564",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG004",2,2.65,0.65
"13565",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG005",2,2.65,0.65
"13566",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG006",2,2.65,0.65
"13567",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG007",2,2.65,0.65
"13568",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG008",2,2.65,0.65
"13569",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG009",2,2.65,0.65
"13570",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG010",3,2.65,0.35
"13571",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG011",2,2.65,0.65
"13572",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG012",2,2.65,0.65
"13573",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG013",3,2.65,0.35
"13574",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG014",2,2.65,0.65
"13575",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG015",2,2.65,0.65
"13576",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG016",2,2.65,0.65
"13577",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG017",2,2.65,0.65
"13578",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG018",7,2.65,4.35
"13579",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG019",3,2.65,0.35
"13580",42,27,"Female","Caucasian","No","NA","Dominance","MG","MG020",2,2.65,0.65
"13581",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH001",2,4.4,2.4
"13582",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH002",4,4.4,0.4
"13583",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH003",3,4.4,1.4
"13584",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH004",7,4.4,2.6
"13585",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH005",4,4.4,0.4
"13586",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH006",7,4.4,2.6
"13587",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH007",3,4.4,1.4
"13588",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH008",3,4.4,1.4
"13589",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH009",1,4.4,3.4
"13590",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH010",4,4.4,0.4
"13591",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH011",6,4.4,1.6
"13592",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH012",3,4.4,1.4
"13593",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH013",2,4.4,2.4
"13594",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH014",3,4.4,1.4
"13595",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH015",5,4.4,0.6
"13596",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH016",7,4.4,2.6
"13597",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH017",6,4.4,1.6
"13598",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH018",4,4.4,0.4
"13599",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH019",6,4.4,1.6
"13600",42,27,"Female","Caucasian","No","NA","Dominance","MH","MH020",8,4.4,3.6
"13601",43,23,"Female","caucasian","No","NA","Dominance","FA","FA001",3,3.9,0.9
"13602",43,23,"Female","caucasian","No","NA","Dominance","FA","FA002",2,3.9,1.9
"13603",43,23,"Female","caucasian","No","NA","Dominance","FA","FA003",3,3.9,0.9
"13604",43,23,"Female","caucasian","No","NA","Dominance","FA","FA004",4,3.9,0.1
"13605",43,23,"Female","caucasian","No","NA","Dominance","FA","FA005",6,3.9,2.1
"13606",43,23,"Female","caucasian","No","NA","Dominance","FA","FA006",4,3.9,0.1
"13607",43,23,"Female","caucasian","No","NA","Dominance","FA","FA007",3,3.9,0.9
"13608",43,23,"Female","caucasian","No","NA","Dominance","FA","FA008",4,3.9,0.1
"13609",43,23,"Female","caucasian","No","NA","Dominance","FA","FA009",4,3.9,0.1
"13610",43,23,"Female","caucasian","No","NA","Dominance","FA","FA010",5,3.9,1.1
"13611",43,23,"Female","caucasian","No","NA","Dominance","FA","FA011",4,3.9,0.1
"13612",43,23,"Female","caucasian","No","NA","Dominance","FA","FA012",4,3.9,0.1
"13613",43,23,"Female","caucasian","No","NA","Dominance","FA","FA013",4,3.9,0.1
"13614",43,23,"Female","caucasian","No","NA","Dominance","FA","FA014",6,3.9,2.1
"13615",43,23,"Female","caucasian","No","NA","Dominance","FA","FA015",2,3.9,1.9
"13616",43,23,"Female","caucasian","No","NA","Dominance","FA","FA016",5,3.9,1.1
"13617",43,23,"Female","caucasian","No","NA","Dominance","FA","FA017",4,3.9,0.1
"13618",43,23,"Female","caucasian","No","NA","Dominance","FA","FA018",4,3.9,0.1
"13619",43,23,"Female","caucasian","No","NA","Dominance","FA","FA019",4,3.9,0.1
"13620",43,23,"Female","caucasian","No","NA","Dominance","FA","FA020",3,3.9,0.9
"13621",43,23,"Female","caucasian","No","NA","Dominance","FB","FB001",8,5.3,2.7
"13622",43,23,"Female","caucasian","No","NA","Dominance","FB","FB002",3,5.3,2.3
"13623",43,23,"Female","caucasian","No","NA","Dominance","FB","FB003",6,5.3,0.7
"13624",43,23,"Female","caucasian","No","NA","Dominance","FB","FB004",6,5.3,0.7
"13625",43,23,"Female","caucasian","No","NA","Dominance","FB","FB005",7,5.3,1.7
"13626",43,23,"Female","caucasian","No","NA","Dominance","FB","FB006",6,5.3,0.7
"13627",43,23,"Female","caucasian","No","NA","Dominance","FB","FB007",4,5.3,1.3
"13628",43,23,"Female","caucasian","No","NA","Dominance","FB","FB008",6,5.3,0.7
"13629",43,23,"Female","caucasian","No","NA","Dominance","FB","FB009",6,5.3,0.7
"13630",43,23,"Female","caucasian","No","NA","Dominance","FB","FB010",5,5.3,0.3
"13631",43,23,"Female","caucasian","No","NA","Dominance","FB","FB011",6,5.3,0.7
"13632",43,23,"Female","caucasian","No","NA","Dominance","FB","FB012",2,5.3,3.3
"13633",43,23,"Female","caucasian","No","NA","Dominance","FB","FB013",7,5.3,1.7
"13634",43,23,"Female","caucasian","No","NA","Dominance","FB","FB014",4,5.3,1.3
"13635",43,23,"Female","caucasian","No","NA","Dominance","FB","FB015",5,5.3,0.3
"13636",43,23,"Female","caucasian","No","NA","Dominance","FB","FB016",6,5.3,0.7
"13637",43,23,"Female","caucasian","No","NA","Dominance","FB","FB017",6,5.3,0.7
"13638",43,23,"Female","caucasian","No","NA","Dominance","FB","FB018",3,5.3,2.3
"13639",43,23,"Female","caucasian","No","NA","Dominance","FB","FB019",5,5.3,0.3
"13640",43,23,"Female","caucasian","No","NA","Dominance","FB","FB020",5,5.3,0.3
"13641",43,23,"Female","caucasian","No","NA","Dominance","FC","FC001",2,4,2
"13642",43,23,"Female","caucasian","No","NA","Dominance","FC","FC002",4,4,0
"13643",43,23,"Female","caucasian","No","NA","Dominance","FC","FC003",4,4,0
"13644",43,23,"Female","caucasian","No","NA","Dominance","FC","FC004",3,4,1
"13645",43,23,"Female","caucasian","No","NA","Dominance","FC","FC005",5,4,1
"13646",43,23,"Female","caucasian","No","NA","Dominance","FC","FC006",4,4,0
"13647",43,23,"Female","caucasian","No","NA","Dominance","FC","FC007",4,4,0
"13648",43,23,"Female","caucasian","No","NA","Dominance","FC","FC008",4,4,0
"13649",43,23,"Female","caucasian","No","NA","Dominance","FC","FC009",6,4,2
"13650",43,23,"Female","caucasian","No","NA","Dominance","FC","FC010",4,4,0
"13651",43,23,"Female","caucasian","No","NA","Dominance","FC","FC011",7,4,3
"13652",43,23,"Female","caucasian","No","NA","Dominance","FC","FC012",3,4,1
"13653",43,23,"Female","caucasian","No","NA","Dominance","FC","FC013",5,4,1
"13654",43,23,"Female","caucasian","No","NA","Dominance","FC","FC014",2,4,2
"13655",43,23,"Female","caucasian","No","NA","Dominance","FC","FC015",5,4,1
"13656",43,23,"Female","caucasian","No","NA","Dominance","FC","FC016",3,4,1
"13657",43,23,"Female","caucasian","No","NA","Dominance","FC","FC017",4,4,0
"13658",43,23,"Female","caucasian","No","NA","Dominance","FC","FC018",4,4,0
"13659",43,23,"Female","caucasian","No","NA","Dominance","FC","FC019",3,4,1
"13660",43,23,"Female","caucasian","No","NA","Dominance","FC","FC020",4,4,0
"13661",43,23,"Female","caucasian","No","NA","Dominance","FD","FD001",3,2.6,0.4
"13662",43,23,"Female","caucasian","No","NA","Dominance","FD","FD002",1,2.6,1.6
"13663",43,23,"Female","caucasian","No","NA","Dominance","FD","FD003",2,2.6,0.6
"13664",43,23,"Female","caucasian","No","NA","Dominance","FD","FD004",3,2.6,0.4
"13665",43,23,"Female","caucasian","No","NA","Dominance","FD","FD005",2,2.6,0.6
"13666",43,23,"Female","caucasian","No","NA","Dominance","FD","FD006",3,2.6,0.4
"13667",43,23,"Female","caucasian","No","NA","Dominance","FD","FD007",3,2.6,0.4
"13668",43,23,"Female","caucasian","No","NA","Dominance","FD","FD008",3,2.6,0.4
"13669",43,23,"Female","caucasian","No","NA","Dominance","FD","FD009",2,2.6,0.6
"13670",43,23,"Female","caucasian","No","NA","Dominance","FD","FD010",3,2.6,0.4
"13671",43,23,"Female","caucasian","No","NA","Dominance","FD","FD011",2,2.6,0.6
"13672",43,23,"Female","caucasian","No","NA","Dominance","FD","FD012",2,2.6,0.6
"13673",43,23,"Female","caucasian","No","NA","Dominance","FD","FD013",3,2.6,0.4
"13674",43,23,"Female","caucasian","No","NA","Dominance","FD","FD014",2,2.6,0.6
"13675",43,23,"Female","caucasian","No","NA","Dominance","FD","FD015",3,2.6,0.4
"13676",43,23,"Female","caucasian","No","NA","Dominance","FD","FD016",4,2.6,1.4
"13677",43,23,"Female","caucasian","No","NA","Dominance","FD","FD017",3,2.6,0.4
"13678",43,23,"Female","caucasian","No","NA","Dominance","FD","FD018",2,2.6,0.6
"13679",43,23,"Female","caucasian","No","NA","Dominance","FD","FD019",3,2.6,0.4
"13680",43,23,"Female","caucasian","No","NA","Dominance","FD","FD020",3,2.6,0.4
"13681",43,23,"Female","caucasian","No","NA","Dominance","FE","FE001",5,3.65,1.35
"13682",43,23,"Female","caucasian","No","NA","Dominance","FE","FE002",4,3.65,0.35
"13683",43,23,"Female","caucasian","No","NA","Dominance","FE","FE003",4,3.65,0.35
"13684",43,23,"Female","caucasian","No","NA","Dominance","FE","FE004",4,3.65,0.35
"13685",43,23,"Female","caucasian","No","NA","Dominance","FE","FE005",3,3.65,0.65
"13686",43,23,"Female","caucasian","No","NA","Dominance","FE","FE006",1,3.65,2.65
"13687",43,23,"Female","caucasian","No","NA","Dominance","FE","FE007",6,3.65,2.35
"13688",43,23,"Female","caucasian","No","NA","Dominance","FE","FE008",3,3.65,0.65
"13689",43,23,"Female","caucasian","No","NA","Dominance","FE","FE009",3,3.65,0.65
"13690",43,23,"Female","caucasian","No","NA","Dominance","FE","FE010",3,3.65,0.65
"13691",43,23,"Female","caucasian","No","NA","Dominance","FE","FE011",3,3.65,0.65
"13692",43,23,"Female","caucasian","No","NA","Dominance","FE","FE012",4,3.65,0.35
"13693",43,23,"Female","caucasian","No","NA","Dominance","FE","FE013",5,3.65,1.35
"13694",43,23,"Female","caucasian","No","NA","Dominance","FE","FE014",5,3.65,1.35
"13695",43,23,"Female","caucasian","No","NA","Dominance","FE","FE015",3,3.65,0.65
"13696",43,23,"Female","caucasian","No","NA","Dominance","FE","FE016",4,3.65,0.35
"13697",43,23,"Female","caucasian","No","NA","Dominance","FE","FE017",3,3.65,0.65
"13698",43,23,"Female","caucasian","No","NA","Dominance","FE","FE018",4,3.65,0.35
"13699",43,23,"Female","caucasian","No","NA","Dominance","FE","FE019",3,3.65,0.65
"13700",43,23,"Female","caucasian","No","NA","Dominance","FE","FE020",3,3.65,0.65
"13701",43,23,"Female","caucasian","No","NA","Dominance","FF","FF001",2,3.3,1.3
"13702",43,23,"Female","caucasian","No","NA","Dominance","FF","FF002",2,3.3,1.3
"13703",43,23,"Female","caucasian","No","NA","Dominance","FF","FF003",3,3.3,0.3
"13704",43,23,"Female","caucasian","No","NA","Dominance","FF","FF004",4,3.3,0.7
"13705",43,23,"Female","caucasian","No","NA","Dominance","FF","FF005",1,3.3,2.3
"13706",43,23,"Female","caucasian","No","NA","Dominance","FF","FF006",7,3.3,3.7
"13707",43,23,"Female","caucasian","No","NA","Dominance","FF","FF007",3,3.3,0.3
"13708",43,23,"Female","caucasian","No","NA","Dominance","FF","FF008",2,3.3,1.3
"13709",43,23,"Female","caucasian","No","NA","Dominance","FF","FF009",2,3.3,1.3
"13710",43,23,"Female","caucasian","No","NA","Dominance","FF","FF010",3,3.3,0.3
"13711",43,23,"Female","caucasian","No","NA","Dominance","FF","FF011",6,3.3,2.7
"13712",43,23,"Female","caucasian","No","NA","Dominance","FF","FF012",6,3.3,2.7
"13713",43,23,"Female","caucasian","No","NA","Dominance","FF","FF013",4,3.3,0.7
"13714",43,23,"Female","caucasian","No","NA","Dominance","FF","FF014",3,3.3,0.3
"13715",43,23,"Female","caucasian","No","NA","Dominance","FF","FF015",1,3.3,2.3
"13716",43,23,"Female","caucasian","No","NA","Dominance","FF","FF016",3,3.3,0.3
"13717",43,23,"Female","caucasian","No","NA","Dominance","FF","FF017",2,3.3,1.3
"13718",43,23,"Female","caucasian","No","NA","Dominance","FF","FF018",4,3.3,0.7
"13719",43,23,"Female","caucasian","No","NA","Dominance","FF","FF019",5,3.3,1.7
"13720",43,23,"Female","caucasian","No","NA","Dominance","FF","FF020",3,3.3,0.3
"13721",43,23,"Female","caucasian","No","NA","Dominance","FG","FG001",4,4.05,0.0499999999999998
"13722",43,23,"Female","caucasian","No","NA","Dominance","FG","FG002",4,4.05,0.0499999999999998
"13723",43,23,"Female","caucasian","No","NA","Dominance","FG","FG003",3,4.05,1.05
"13724",43,23,"Female","caucasian","No","NA","Dominance","FG","FG004",4,4.05,0.0499999999999998
"13725",43,23,"Female","caucasian","No","NA","Dominance","FG","FG005",4,4.05,0.0499999999999998
"13726",43,23,"Female","caucasian","No","NA","Dominance","FG","FG006",4,4.05,0.0499999999999998
"13727",43,23,"Female","caucasian","No","NA","Dominance","FG","FG007",3,4.05,1.05
"13728",43,23,"Female","caucasian","No","NA","Dominance","FG","FG008",7,4.05,2.95
"13729",43,23,"Female","caucasian","No","NA","Dominance","FG","FG009",3,4.05,1.05
"13730",43,23,"Female","caucasian","No","NA","Dominance","FG","FG010",6,4.05,1.95
"13731",43,23,"Female","caucasian","No","NA","Dominance","FG","FG011",2,4.05,2.05
"13732",43,23,"Female","caucasian","No","NA","Dominance","FG","FG012",3,4.05,1.05
"13733",43,23,"Female","caucasian","No","NA","Dominance","FG","FG013",4,4.05,0.0499999999999998
"13734",43,23,"Female","caucasian","No","NA","Dominance","FG","FG014",4,4.05,0.0499999999999998
"13735",43,23,"Female","caucasian","No","NA","Dominance","FG","FG015",5,4.05,0.95
"13736",43,23,"Female","caucasian","No","NA","Dominance","FG","FG016",5,4.05,0.95
"13737",43,23,"Female","caucasian","No","NA","Dominance","FG","FG017",3,4.05,1.05
"13738",43,23,"Female","caucasian","No","NA","Dominance","FG","FG018",5,4.05,0.95
"13739",43,23,"Female","caucasian","No","NA","Dominance","FG","FG019",4,4.05,0.0499999999999998
"13740",43,23,"Female","caucasian","No","NA","Dominance","FG","FG020",4,4.05,0.0499999999999998
"13741",43,23,"Female","caucasian","No","NA","Dominance","FH","FH001",3,3.85,0.85
"13742",43,23,"Female","caucasian","No","NA","Dominance","FH","FH002",3,3.85,0.85
"13743",43,23,"Female","caucasian","No","NA","Dominance","FH","FH003",3,3.85,0.85
"13744",43,23,"Female","caucasian","No","NA","Dominance","FH","FH004",4,3.85,0.15
"13745",43,23,"Female","caucasian","No","NA","Dominance","FH","FH005",3,3.85,0.85
"13746",43,23,"Female","caucasian","No","NA","Dominance","FH","FH006",7,3.85,3.15
"13747",43,23,"Female","caucasian","No","NA","Dominance","FH","FH007",6,3.85,2.15
"13748",43,23,"Female","caucasian","No","NA","Dominance","FH","FH008",4,3.85,0.15
"13749",43,23,"Female","caucasian","No","NA","Dominance","FH","FH009",4,3.85,0.15
"13750",43,23,"Female","caucasian","No","NA","Dominance","FH","FH010",6,3.85,2.15
"13751",43,23,"Female","caucasian","No","NA","Dominance","FH","FH011",6,3.85,2.15
"13752",43,23,"Female","caucasian","No","NA","Dominance","FH","FH012",3,3.85,0.85
"13753",43,23,"Female","caucasian","No","NA","Dominance","FH","FH013",3,3.85,0.85
"13754",43,23,"Female","caucasian","No","NA","Dominance","FH","FH014",3,3.85,0.85
"13755",43,23,"Female","caucasian","No","NA","Dominance","FH","FH015",3,3.85,0.85
"13756",43,23,"Female","caucasian","No","NA","Dominance","FH","FH016",3,3.85,0.85
"13757",43,23,"Female","caucasian","No","NA","Dominance","FH","FH017",3,3.85,0.85
"13758",43,23,"Female","caucasian","No","NA","Dominance","FH","FH018",5,3.85,1.15
"13759",43,23,"Female","caucasian","No","NA","Dominance","FH","FH019",2,3.85,1.85
"13760",43,23,"Female","caucasian","No","NA","Dominance","FH","FH020",3,3.85,0.85
"13761",43,23,"Female","caucasian","No","NA","Dominance","FI","FI001",2,4.3,2.3
"13762",43,23,"Female","caucasian","No","NA","Dominance","FI","FI002",6,4.3,1.7
"13763",43,23,"Female","caucasian","No","NA","Dominance","FI","FI003",3,4.3,1.3
"13764",43,23,"Female","caucasian","No","NA","Dominance","FI","FI004",4,4.3,0.3
"13765",43,23,"Female","caucasian","No","NA","Dominance","FI","FI005",4,4.3,0.3
"13766",43,23,"Female","caucasian","No","NA","Dominance","FI","FI006",6,4.3,1.7
"13767",43,23,"Female","caucasian","No","NA","Dominance","FI","FI007",4,4.3,0.3
"13768",43,23,"Female","caucasian","No","NA","Dominance","FI","FI008",7,4.3,2.7
"13769",43,23,"Female","caucasian","No","NA","Dominance","FI","FI009",4,4.3,0.3
"13770",43,23,"Female","caucasian","No","NA","Dominance","FI","FI010",4,4.3,0.3
"13771",43,23,"Female","caucasian","No","NA","Dominance","FI","FI011",3,4.3,1.3
"13772",43,23,"Female","caucasian","No","NA","Dominance","FI","FI012",4,4.3,0.3
"13773",43,23,"Female","caucasian","No","NA","Dominance","FI","FI013",4,4.3,0.3
"13774",43,23,"Female","caucasian","No","NA","Dominance","FI","FI014",4,4.3,0.3
"13775",43,23,"Female","caucasian","No","NA","Dominance","FI","FI015",4,4.3,0.3
"13776",43,23,"Female","caucasian","No","NA","Dominance","FI","FI016",6,4.3,1.7
"13777",43,23,"Female","caucasian","No","NA","Dominance","FI","FI017",4,4.3,0.3
"13778",43,23,"Female","caucasian","No","NA","Dominance","FI","FI018",5,4.3,0.7
"13779",43,23,"Female","caucasian","No","NA","Dominance","FI","FI019",2,4.3,2.3
"13780",43,23,"Female","caucasian","No","NA","Dominance","FI","FI020",6,4.3,1.7
"13781",43,23,"Female","caucasian","No","NA","Dominance","MA","MA001",7,7.1,0.0999999999999996
"13782",43,23,"Female","caucasian","No","NA","Dominance","MA","MA002",8,7.1,0.9
"13783",43,23,"Female","caucasian","No","NA","Dominance","MA","MA003",2,7.1,5.1
"13784",43,23,"Female","caucasian","No","NA","Dominance","MA","MA004",7,7.1,0.0999999999999996
"13785",43,23,"Female","caucasian","No","NA","Dominance","MA","MA005",8,7.1,0.9
"13786",43,23,"Female","caucasian","No","NA","Dominance","MA","MA006",8,7.1,0.9
"13787",43,23,"Female","caucasian","No","NA","Dominance","MA","MA007",8,7.1,0.9
"13788",43,23,"Female","caucasian","No","NA","Dominance","MA","MA008",7,7.1,0.0999999999999996
"13789",43,23,"Female","caucasian","No","NA","Dominance","MA","MA009",8,7.1,0.9
"13790",43,23,"Female","caucasian","No","NA","Dominance","MA","MA010",8,7.1,0.9
"13791",43,23,"Female","caucasian","No","NA","Dominance","MA","MA011",8,7.1,0.9
"13792",43,23,"Female","caucasian","No","NA","Dominance","MA","MA012",8,7.1,0.9
"13793",43,23,"Female","caucasian","No","NA","Dominance","MA","MA013",5,7.1,2.1
"13794",43,23,"Female","caucasian","No","NA","Dominance","MA","MA014",8,7.1,0.9
"13795",43,23,"Female","caucasian","No","NA","Dominance","MA","MA015",8,7.1,0.9
"13796",43,23,"Female","caucasian","No","NA","Dominance","MA","MA016",8,7.1,0.9
"13797",43,23,"Female","caucasian","No","NA","Dominance","MA","MA017",6,7.1,1.1
"13798",43,23,"Female","caucasian","No","NA","Dominance","MA","MA018",8,7.1,0.9
"13799",43,23,"Female","caucasian","No","NA","Dominance","MA","MA019",7,7.1,0.0999999999999996
"13800",43,23,"Female","caucasian","No","NA","Dominance","MA","MA020",5,7.1,2.1
"13801",43,23,"Female","caucasian","No","NA","Dominance","MB","MB001",6,4.1,1.9
"13802",43,23,"Female","caucasian","No","NA","Dominance","MB","MB002",3,4.1,1.1
"13803",43,23,"Female","caucasian","No","NA","Dominance","MB","MB003",7,4.1,2.9
"13804",43,23,"Female","caucasian","No","NA","Dominance","MB","MB004",3,4.1,1.1
"13805",43,23,"Female","caucasian","No","NA","Dominance","MB","MB005",4,4.1,0.0999999999999996
"13806",43,23,"Female","caucasian","No","NA","Dominance","MB","MB006",6,4.1,1.9
"13807",43,23,"Female","caucasian","No","NA","Dominance","MB","MB007",4,4.1,0.0999999999999996
"13808",43,23,"Female","caucasian","No","NA","Dominance","MB","MB008",3,4.1,1.1
"13809",43,23,"Female","caucasian","No","NA","Dominance","MB","MB009",6,4.1,1.9
"13810",43,23,"Female","caucasian","No","NA","Dominance","MB","MB010",3,4.1,1.1
"13811",43,23,"Female","caucasian","No","NA","Dominance","MB","MB011",4,4.1,0.0999999999999996
"13812",43,23,"Female","caucasian","No","NA","Dominance","MB","MB012",2,4.1,2.1
"13813",43,23,"Female","caucasian","No","NA","Dominance","MB","MB013",5,4.1,0.9
"13814",43,23,"Female","caucasian","No","NA","Dominance","MB","MB014",4,4.1,0.0999999999999996
"13815",43,23,"Female","caucasian","No","NA","Dominance","MB","MB015",3,4.1,1.1
"13816",43,23,"Female","caucasian","No","NA","Dominance","MB","MB016",5,4.1,0.9
"13817",43,23,"Female","caucasian","No","NA","Dominance","MB","MB017",4,4.1,0.0999999999999996
"13818",43,23,"Female","caucasian","No","NA","Dominance","MB","MB018",4,4.1,0.0999999999999996
"13819",43,23,"Female","caucasian","No","NA","Dominance","MB","MB019",4,4.1,0.0999999999999996
"13820",43,23,"Female","caucasian","No","NA","Dominance","MB","MB020",2,4.1,2.1
"13821",43,23,"Female","caucasian","No","NA","Dominance","MC","MC001",7,6.75,0.25
"13822",43,23,"Female","caucasian","No","NA","Dominance","MC","MC002",6,6.75,0.75
"13823",43,23,"Female","caucasian","No","NA","Dominance","MC","MC003",8,6.75,1.25
"13824",43,23,"Female","caucasian","No","NA","Dominance","MC","MC004",7,6.75,0.25
"13825",43,23,"Female","caucasian","No","NA","Dominance","MC","MC005",7,6.75,0.25
"13826",43,23,"Female","caucasian","No","NA","Dominance","MC","MC006",7,6.75,0.25
"13827",43,23,"Female","caucasian","No","NA","Dominance","MC","MC007",6,6.75,0.75
"13828",43,23,"Female","caucasian","No","NA","Dominance","MC","MC008",7,6.75,0.25
"13829",43,23,"Female","caucasian","No","NA","Dominance","MC","MC009",7,6.75,0.25
"13830",43,23,"Female","caucasian","No","NA","Dominance","MC","MC010",6,6.75,0.75
"13831",43,23,"Female","caucasian","No","NA","Dominance","MC","MC011",6,6.75,0.75
"13832",43,23,"Female","caucasian","No","NA","Dominance","MC","MC012",8,6.75,1.25
"13833",43,23,"Female","caucasian","No","NA","Dominance","MC","MC013",8,6.75,1.25
"13834",43,23,"Female","caucasian","No","NA","Dominance","MC","MC014",4,6.75,2.75
"13835",43,23,"Female","caucasian","No","NA","Dominance","MC","MC015",6,6.75,0.75
"13836",43,23,"Female","caucasian","No","NA","Dominance","MC","MC016",7,6.75,0.25
"13837",43,23,"Female","caucasian","No","NA","Dominance","MC","MC017",6,6.75,0.75
"13838",43,23,"Female","caucasian","No","NA","Dominance","MC","MC018",7,6.75,0.25
"13839",43,23,"Female","caucasian","No","NA","Dominance","MC","MC019",7,6.75,0.25
"13840",43,23,"Female","caucasian","No","NA","Dominance","MC","MC020",8,6.75,1.25
"13841",43,23,"Female","caucasian","No","NA","Dominance","MD","MD001",4,4,0
